,index,Male,Black_Hair
1069,107019.jpg,0,1
1070,141532.jpg,1,0
1071,125442.jpg,0,0
1072,080196.jpg,1,0
1073,164107.jpg,0,0
1074,185669.jpg,0,0
1075,004906.jpg,0,0
1076,175990.jpg,0,1
1077,079227.jpg,1,0
1078,124297.jpg,0,0
1079,194719.jpg,0,0
1080,183644.jpg,0,0
1081,172448.jpg,0,0
1082,160399.jpg,0,0
1083,167711.jpg,1,1
1084,096890.jpg,0,1
1085,035022.jpg,0,1
1086,114392.jpg,0,0
1087,026538.jpg,0,1
1088,079244.jpg,0,0
1089,103435.jpg,0,0
1090,077224.jpg,0,1
1091,005101.jpg,1,0
1092,076024.jpg,0,1
1093,131437.jpg,0,0
1094,036914.jpg,0,1
1095,014644.jpg,0,0
1096,107548.jpg,0,1
1097,104137.jpg,1,0
1098,153355.jpg,0,0
1099,068311.jpg,0,0
1100,093977.jpg,1,0
1101,024128.jpg,1,1
1102,151370.jpg,0,0
1103,052132.jpg,0,1
1104,128922.jpg,0,0
1105,167991.jpg,0,0
1106,162546.jpg,0,0
1107,145521.jpg,0,0
1108,108562.jpg,0,0
1109,033062.jpg,0,0
1110,057844.jpg,0,0
1111,043909.jpg,0,0
1112,131400.jpg,0,0
1113,075565.jpg,0,0
1114,187402.jpg,0,0
1115,141679.jpg,0,0
1116,104584.jpg,0,0
1117,071279.jpg,0,0
1118,066030.jpg,0,0
1119,178226.jpg,0,0
1120,080958.jpg,0,0
1121,173108.jpg,0,0
1122,155066.jpg,1,0
1123,058072.jpg,1,0
1124,182932.jpg,0,0
1125,021146.jpg,0,0
1126,167694.jpg,0,0
1127,104758.jpg,0,0
1128,116539.jpg,0,0
1129,178858.jpg,0,0
1130,074277.jpg,0,1
1131,186662.jpg,0,0
1132,039422.jpg,0,0
1133,177934.jpg,0,1
1134,191856.jpg,1,0
1135,070153.jpg,0,0
1136,158563.jpg,1,0
1137,138368.jpg,0,0
1138,172392.jpg,0,0
1139,093317.jpg,0,0
1140,063340.jpg,0,0
1141,015483.jpg,0,0
1142,027428.jpg,0,0
1143,153642.jpg,0,0
1144,139268.jpg,0,0
1145,100581.jpg,0,0
1146,110584.jpg,0,0
1147,161577.jpg,0,0
1148,196102.jpg,0,0
1149,034833.jpg,0,0
1150,115350.jpg,1,0
1151,141066.jpg,0,0
1152,134630.jpg,1,0
1153,186031.jpg,0,0
1154,023094.jpg,0,0
1155,135498.jpg,0,0
1156,159484.jpg,0,0
1157,015695.jpg,1,0
1158,126395.jpg,0,0
1159,035026.jpg,0,0
1160,021383.jpg,1,0
1161,095630.jpg,0,0
1162,153477.jpg,0,1
1163,162140.jpg,1,0
1164,087988.jpg,0,1
1165,131216.jpg,0,0
1166,183120.jpg,0,0
1167,194552.jpg,0,0
1168,092197.jpg,0,1
1169,033204.jpg,1,0
1170,025210.jpg,0,1
1171,110975.jpg,0,1
1172,130720.jpg,0,0
1173,082161.jpg,0,1
1174,151607.jpg,0,1
1175,007841.jpg,0,1
1176,165318.jpg,0,1
1177,010244.jpg,1,0
1178,101167.jpg,0,0
1179,202558.jpg,0,0
1180,078268.jpg,1,0
1181,162276.jpg,1,0
1182,145610.jpg,0,0
1183,097225.jpg,0,0
1184,161554.jpg,0,0
1185,164821.jpg,1,0
1186,010845.jpg,0,0
1187,002989.jpg,1,0
1188,166416.jpg,0,0
1189,201018.jpg,0,0
1190,051655.jpg,0,0
1191,177200.jpg,0,0
1192,090553.jpg,1,0
1193,139197.jpg,1,1
1194,173962.jpg,0,0
1195,046392.jpg,0,0
1196,148605.jpg,0,0
1197,162082.jpg,0,0
1198,100377.jpg,0,0
1199,055738.jpg,0,0
1200,092598.jpg,0,0
1201,088227.jpg,0,0
1202,195025.jpg,0,0
1203,188879.jpg,0,1
1204,159041.jpg,0,0
1205,048039.jpg,1,0
1206,161434.jpg,0,1
1207,180513.jpg,1,0
1208,073796.jpg,0,1
1209,099032.jpg,1,0
1210,090800.jpg,0,0
1211,103149.jpg,0,0
1212,142922.jpg,0,0
1213,105645.jpg,0,0
1214,021957.jpg,0,0
1215,172364.jpg,1,1
1216,165891.jpg,1,0
1217,103519.jpg,0,0
1218,168187.jpg,0,0
1219,022558.jpg,0,0
1220,069903.jpg,1,0
1221,117390.jpg,0,0
1222,118622.jpg,0,0
1223,166996.jpg,1,0
1224,075173.jpg,1,0
1225,021727.jpg,0,0
1226,062526.jpg,1,0
1227,152404.jpg,0,0
1228,032357.jpg,0,0
1229,141920.jpg,0,0
1230,040395.jpg,0,0
1231,132184.jpg,0,0
1232,048460.jpg,1,1
1233,165653.jpg,0,0
1234,114973.jpg,0,0
1235,062753.jpg,0,0
1236,130296.jpg,0,0
1237,149006.jpg,1,0
1238,147966.jpg,0,0
1239,020679.jpg,0,0
1240,091744.jpg,0,0
1241,153747.jpg,1,0
1242,043677.jpg,0,0
1243,030064.jpg,0,0
1244,159038.jpg,0,0
1245,007860.jpg,0,0
1246,160364.jpg,0,0
1247,147891.jpg,1,0
1248,118309.jpg,0,0
1249,013856.jpg,1,0
1250,068637.jpg,1,0
1251,068069.jpg,0,0
1252,055606.jpg,0,1
1253,101991.jpg,1,1
1254,151269.jpg,0,0
1255,040638.jpg,1,1
1256,093735.jpg,1,0
1257,146670.jpg,0,0
1258,137797.jpg,0,0
1259,107071.jpg,0,0
1260,003050.jpg,0,0
1261,020755.jpg,1,1
1262,101622.jpg,0,0
1263,010296.jpg,0,0
1264,144473.jpg,0,1
1265,148672.jpg,0,0
1266,090066.jpg,1,0
1267,086524.jpg,0,0
1268,059163.jpg,0,0
1269,171101.jpg,0,0
1270,023231.jpg,1,0
1271,146444.jpg,1,1
1272,025300.jpg,0,0
1273,002998.jpg,0,0
1274,175710.jpg,0,0
1275,028956.jpg,0,0
1276,060625.jpg,0,0
1277,057044.jpg,0,0
1278,079045.jpg,0,1
1279,002564.jpg,0,0
1280,002120.jpg,0,1
1281,190686.jpg,1,0
1282,023528.jpg,0,0
1283,055590.jpg,0,0
1284,135716.jpg,0,0
1285,068635.jpg,1,1
1286,202572.jpg,0,1
1287,156469.jpg,1,1
1288,083598.jpg,0,0
1289,153333.jpg,0,0
1290,143571.jpg,0,0
1291,066750.jpg,0,0
1292,037790.jpg,1,0
1293,189900.jpg,0,0
1294,174903.jpg,0,0
1295,098289.jpg,0,0
1296,055534.jpg,0,0
1297,033708.jpg,0,0
1298,177751.jpg,1,0
1299,021927.jpg,1,0
1300,119053.jpg,0,0
1301,068570.jpg,0,1
1302,007188.jpg,0,0
1303,081095.jpg,0,0
1304,110948.jpg,1,0
1305,040790.jpg,1,1
1306,164147.jpg,1,0
1307,070046.jpg,0,0
1308,108853.jpg,0,0
1309,071230.jpg,0,0
1310,193945.jpg,0,0
1311,102738.jpg,1,0
1312,121584.jpg,1,0
1313,093080.jpg,0,0
1314,033004.jpg,0,1
1315,018641.jpg,0,0
1316,114254.jpg,0,0
1317,036398.jpg,1,1
1318,091884.jpg,0,1
1319,012827.jpg,0,0
1320,064651.jpg,0,0
1321,179624.jpg,0,0
1322,053465.jpg,0,0
1323,031667.jpg,0,0
1324,044947.jpg,0,0
1325,164099.jpg,0,0
1326,152184.jpg,0,0
1327,043817.jpg,0,1
1328,141586.jpg,0,0
1329,048588.jpg,1,0
1330,117598.jpg,0,0
1331,030376.jpg,0,0
1332,053588.jpg,0,0
1333,149508.jpg,0,0
1334,060035.jpg,0,0
1335,087303.jpg,0,0
1336,192456.jpg,0,0
1337,136673.jpg,0,0
1338,111946.jpg,1,1
1339,201727.jpg,0,0
1340,134509.jpg,0,0
1341,057532.jpg,0,0
1342,065995.jpg,0,1
1343,015221.jpg,0,0
1344,170475.jpg,0,0
1345,189525.jpg,0,0
1346,197751.jpg,0,0
1347,081212.jpg,0,0
1348,192295.jpg,0,1
1349,184615.jpg,1,1
1350,051250.jpg,1,0
1351,050295.jpg,0,0
1352,061306.jpg,1,0
1353,095550.jpg,1,0
1354,025941.jpg,0,0
1355,114645.jpg,1,0
1356,182457.jpg,0,0
1357,133440.jpg,0,1
1358,078017.jpg,0,0
1359,130268.jpg,0,0
1360,031500.jpg,0,0
1361,081100.jpg,0,0
1362,036037.jpg,0,0
1363,162771.jpg,0,0
1364,089689.jpg,0,1
1365,071345.jpg,0,0
1366,113745.jpg,0,0
1367,145118.jpg,0,0
1368,081123.jpg,0,0
1369,073596.jpg,0,0
1370,118959.jpg,0,0
1371,187490.jpg,0,0
1372,153261.jpg,0,1
1373,090356.jpg,1,1
1374,190974.jpg,1,1
1375,180782.jpg,0,0
1376,088993.jpg,0,1
1377,107362.jpg,1,1
1378,149285.jpg,0,1
1379,161918.jpg,0,0
1380,045480.jpg,0,1
1381,167010.jpg,0,0
1382,153772.jpg,1,1
1383,039032.jpg,1,0
1384,105691.jpg,0,0
1385,168084.jpg,1,0
1386,029589.jpg,0,0
1387,137419.jpg,1,0
1388,105829.jpg,0,0
1389,177514.jpg,0,0
1390,034786.jpg,1,0
1391,193608.jpg,0,0
1392,167919.jpg,0,0
1393,192414.jpg,0,0
1394,095388.jpg,0,0
1395,017493.jpg,0,0
1396,005940.jpg,0,0
1397,140325.jpg,0,0
1398,003795.jpg,0,1
1399,039142.jpg,1,0
1400,079829.jpg,0,0
1401,046812.jpg,0,0
1402,118777.jpg,0,1
1403,193537.jpg,0,0
1404,096304.jpg,0,0
1405,019505.jpg,0,1
1406,074318.jpg,0,0
1407,195688.jpg,0,0
1408,057096.jpg,0,0
1409,169387.jpg,0,1
1410,091311.jpg,0,0
1411,052617.jpg,1,1
1412,037810.jpg,0,0
1413,149452.jpg,0,0
1414,164071.jpg,0,1
1415,022033.jpg,0,0
1416,118157.jpg,0,1
1417,181143.jpg,0,0
1418,101529.jpg,0,0
1419,086921.jpg,0,0
1420,086221.jpg,0,0
1421,200433.jpg,0,0
1422,079006.jpg,0,0
1423,122813.jpg,0,0
1424,148402.jpg,0,0
1425,158386.jpg,1,1
1426,149124.jpg,0,0
1427,029801.jpg,0,0
1428,116996.jpg,0,0
1429,186209.jpg,1,0
1430,145755.jpg,0,0
1431,153802.jpg,0,0
1432,045200.jpg,1,0
1433,148121.jpg,0,0
1434,094842.jpg,0,0
1435,171489.jpg,0,0
1436,108619.jpg,0,0
1437,083129.jpg,0,0
1438,072737.jpg,0,1
1439,033239.jpg,0,0
1440,107325.jpg,1,1
1441,094222.jpg,0,0
1442,180654.jpg,0,0
1443,191187.jpg,0,0
1444,182177.jpg,0,0
1445,023770.jpg,1,1
1446,180532.jpg,0,0
1447,044204.jpg,0,0
1448,113409.jpg,0,1
1449,016076.jpg,0,0
1450,024878.jpg,0,0
1451,117558.jpg,0,0
1452,064902.jpg,1,0
1453,031671.jpg,0,0
1454,200948.jpg,0,0
1455,008087.jpg,0,0
1456,163729.jpg,0,1
1457,169518.jpg,1,0
1458,009906.jpg,0,0
1459,112125.jpg,0,0
1460,030217.jpg,0,0
1461,162060.jpg,1,0
1462,179161.jpg,0,0
1463,191330.jpg,1,0
1464,130592.jpg,0,0
1465,072795.jpg,0,0
1466,121068.jpg,0,0
1467,139271.jpg,1,0
1468,070524.jpg,0,0
1469,153323.jpg,0,0
1470,100096.jpg,0,1
1471,067263.jpg,0,0
1472,088180.jpg,0,1
1473,012101.jpg,0,0
1474,048640.jpg,1,0
1475,153053.jpg,0,0
1476,163361.jpg,0,0
1477,085518.jpg,0,0
1478,088571.jpg,0,0
1479,124089.jpg,0,0
1480,090595.jpg,0,0
1481,059095.jpg,0,1
1482,180590.jpg,1,0
1483,197474.jpg,0,0
1484,122112.jpg,1,0
1485,062092.jpg,0,0
1486,073872.jpg,0,1
1487,051418.jpg,1,1
1488,112602.jpg,0,0
1489,079892.jpg,0,1
1490,035900.jpg,0,1
1491,015956.jpg,0,0
1492,074951.jpg,0,0
1493,039886.jpg,0,0
1494,083902.jpg,0,0
1495,042929.jpg,0,0
1496,037115.jpg,0,1
1497,061577.jpg,0,0
1498,020338.jpg,1,1
1499,164316.jpg,0,0
1500,060557.jpg,0,0
1501,180034.jpg,0,0
1502,070560.jpg,0,0
1503,170514.jpg,1,1
1504,194493.jpg,0,1
1505,112299.jpg,0,0
1506,190735.jpg,0,0
1507,192363.jpg,0,0
1508,149971.jpg,0,0
1509,194227.jpg,0,0
1510,049249.jpg,1,1
1511,140755.jpg,0,0
1512,118487.jpg,0,0
1513,013366.jpg,0,0
1514,184483.jpg,0,0
1515,091501.jpg,1,1
1516,132251.jpg,0,0
1517,012921.jpg,0,0
1518,141824.jpg,0,0
1519,110449.jpg,1,0
1520,033614.jpg,0,0
1521,025466.jpg,0,0
1522,120453.jpg,0,0
1523,033218.jpg,0,1
1524,044749.jpg,1,0
1525,145952.jpg,0,1
1526,143014.jpg,1,0
1527,154575.jpg,0,0
1528,149515.jpg,1,1
1529,037213.jpg,0,0
1530,041179.jpg,1,0
1531,167646.jpg,1,0
1532,146276.jpg,1,1
1533,088355.jpg,1,1
1534,153489.jpg,0,0
1535,144605.jpg,0,0
1536,180133.jpg,0,0
1537,113491.jpg,0,0
1538,036556.jpg,0,0
1539,048905.jpg,0,0
1540,182086.jpg,0,0
1541,124775.jpg,0,0
1542,172925.jpg,0,0
1543,179209.jpg,0,0
1544,124538.jpg,0,0
1545,012415.jpg,0,0
1546,118951.jpg,0,0
1547,168791.jpg,1,0
1548,140624.jpg,0,0
1549,001329.jpg,0,1
1550,160928.jpg,0,0
1551,100627.jpg,0,0
1552,125987.jpg,0,0
1553,165517.jpg,0,1
1554,067091.jpg,0,0
1555,098030.jpg,0,0
1556,070061.jpg,0,0
1557,202089.jpg,0,0
1558,052538.jpg,0,0
1559,041148.jpg,1,0
1560,020999.jpg,0,0
1561,096122.jpg,0,0
1562,069520.jpg,1,0
1563,044973.jpg,1,0
1564,099810.jpg,0,0
1565,081905.jpg,0,0
1566,105504.jpg,0,0
1567,007016.jpg,0,0
1568,028208.jpg,0,0
1569,061253.jpg,1,0
1570,034438.jpg,0,0
1571,166992.jpg,0,0
1572,083145.jpg,0,0
1573,145086.jpg,0,0
1574,040634.jpg,0,0
1575,011670.jpg,0,0
1576,165308.jpg,0,0
1577,025412.jpg,0,0
1578,180725.jpg,0,0
1579,070664.jpg,1,0
1580,171889.jpg,0,0
1581,175644.jpg,0,0
1582,181116.jpg,0,0
1583,143750.jpg,0,1
1584,198627.jpg,1,0
1585,120665.jpg,0,1
1586,099063.jpg,1,1
1587,188191.jpg,0,0
1588,094837.jpg,0,0
1589,032441.jpg,0,0
1590,084818.jpg,0,0
1591,110493.jpg,0,0
1592,131211.jpg,0,0
1593,143460.jpg,0,0
1594,015582.jpg,1,0
1595,054057.jpg,1,0
1596,147613.jpg,0,1
1597,160871.jpg,0,0
1598,067442.jpg,0,1
1599,152166.jpg,1,0
1600,147208.jpg,0,0
1601,123744.jpg,0,0
1602,129594.jpg,1,0
1603,018542.jpg,1,0
1604,084408.jpg,0,0
1605,118839.jpg,0,0
1606,038117.jpg,0,1
1607,132589.jpg,1,0
1608,059674.jpg,0,0
1609,095867.jpg,0,0
1610,032574.jpg,0,0
1611,153343.jpg,0,0
1612,084889.jpg,0,0
1613,165091.jpg,0,0
1614,179648.jpg,1,0
1615,071894.jpg,1,0
1616,051960.jpg,1,0
1617,082267.jpg,1,0
1618,042294.jpg,1,0
1619,137928.jpg,0,0
1620,187740.jpg,1,0
1621,170064.jpg,0,0
1622,114431.jpg,1,0
1623,164587.jpg,0,0
1624,133945.jpg,0,0
1625,038511.jpg,0,0
1626,109062.jpg,0,0
1627,067800.jpg,0,0
1628,096560.jpg,0,0
1629,122627.jpg,1,0
1630,003341.jpg,0,0
1631,193625.jpg,0,0
1632,191729.jpg,1,1
1633,118445.jpg,1,0
1634,003897.jpg,0,0
1635,093184.jpg,0,0
1636,183163.jpg,0,0
1637,080820.jpg,0,0
1638,092008.jpg,0,1
1639,098804.jpg,0,0
1640,192435.jpg,0,0
1641,097854.jpg,1,0
1642,163900.jpg,0,0
1643,064843.jpg,0,0
1644,167278.jpg,0,0
1645,063997.jpg,1,1
1646,020836.jpg,1,1
1647,160048.jpg,0,0
1648,007377.jpg,0,0
1649,055355.jpg,0,0
1650,031371.jpg,0,0
1651,117167.jpg,1,0
1652,098553.jpg,1,1
1653,075477.jpg,0,0
1654,148050.jpg,0,0
1655,012659.jpg,0,0
1656,089024.jpg,0,0
1657,087613.jpg,0,0
1658,177329.jpg,0,0
1659,064269.jpg,0,1
1660,157199.jpg,0,0
1661,153597.jpg,0,0
1662,037814.jpg,0,0
1663,180474.jpg,0,0
1664,074621.jpg,1,0
1665,017194.jpg,0,0
1666,057723.jpg,1,1
1667,106350.jpg,0,0
1668,059804.jpg,0,0
1669,008255.jpg,0,0
1670,173448.jpg,0,0
1671,202191.jpg,0,1
1672,016983.jpg,0,0
1673,110655.jpg,1,1
1674,173706.jpg,0,0
1675,072743.jpg,0,0
1676,146339.jpg,0,0
1677,151063.jpg,1,0
1678,118172.jpg,0,0
1679,002005.jpg,0,0
1680,046697.jpg,0,0
1681,166573.jpg,1,1
1682,117563.jpg,1,0
1683,025121.jpg,0,0
1684,190729.jpg,0,0
1685,080759.jpg,0,0
1686,014108.jpg,0,0
1687,152596.jpg,0,1
1688,111790.jpg,0,0
1689,053340.jpg,1,0
1690,090129.jpg,0,1
1691,186024.jpg,0,0
1692,028668.jpg,0,0
1693,080626.jpg,0,0
1694,077010.jpg,1,0
1695,121260.jpg,0,0
1696,082875.jpg,0,1
1697,027044.jpg,0,0
1698,190804.jpg,1,0
1699,180030.jpg,0,0
1700,005510.jpg,0,1
1701,101510.jpg,0,0
1702,114173.jpg,0,0
1703,147587.jpg,0,0
1704,098807.jpg,0,0
1705,024481.jpg,1,1
1706,180854.jpg,1,1
1707,043291.jpg,0,0
1708,198846.jpg,1,1
1709,044618.jpg,0,0
1710,012797.jpg,0,0
1711,108758.jpg,1,0
1712,051215.jpg,0,0
1713,178718.jpg,0,0
1714,046923.jpg,0,0
1715,092501.jpg,1,0
1716,084021.jpg,0,0
1717,014095.jpg,0,0
1718,028360.jpg,0,1
1719,015712.jpg,0,0
1720,023388.jpg,0,0
1721,160860.jpg,0,0
1722,184276.jpg,0,1
1723,148853.jpg,1,0
1724,169675.jpg,1,0
1725,017185.jpg,0,0
1726,047579.jpg,1,1
1727,129391.jpg,0,0
1728,138494.jpg,0,0
1729,182699.jpg,0,0
1730,172464.jpg,0,1
1731,183061.jpg,0,0
1732,065924.jpg,1,0
1733,172776.jpg,1,0
1734,200268.jpg,1,0
1735,089406.jpg,0,1
1736,029581.jpg,0,0
1737,085252.jpg,0,0
1738,114312.jpg,0,0
1739,080698.jpg,0,0
1740,037247.jpg,0,0
1741,079650.jpg,0,0
1742,000414.jpg,1,0
1743,028397.jpg,0,0
1744,137159.jpg,0,0
1745,056674.jpg,0,0
1746,149534.jpg,0,0
1747,101126.jpg,0,0
1748,025803.jpg,1,0
1749,102926.jpg,0,0
1750,097206.jpg,0,1
1751,174097.jpg,0,0
1752,104519.jpg,0,0
1753,034231.jpg,0,0
1754,045786.jpg,1,1
1755,122622.jpg,0,0
1756,190063.jpg,0,0
1757,188238.jpg,0,0
1758,041967.jpg,0,0
1759,114594.jpg,0,0
1760,143058.jpg,1,0
1761,149525.jpg,1,0
1762,075767.jpg,1,1
1763,028028.jpg,1,0
1764,193969.jpg,0,0
1765,130336.jpg,0,0
1766,083863.jpg,1,0
1767,138233.jpg,1,0
1768,143363.jpg,0,0
1769,069444.jpg,1,1
1770,072752.jpg,0,1
1771,009949.jpg,0,0
1772,012672.jpg,0,0
1773,038240.jpg,1,0
1774,159710.jpg,1,0
1775,114208.jpg,0,0
1776,020518.jpg,0,0
1777,162847.jpg,0,1
1778,082185.jpg,0,1
1779,197894.jpg,1,1
1780,159283.jpg,0,0
1781,184721.jpg,0,0
1782,202461.jpg,0,0
1783,040030.jpg,0,0
1784,043726.jpg,0,0
1785,151617.jpg,0,0
1786,080081.jpg,0,0
1787,087079.jpg,0,0
1788,101059.jpg,0,0
1789,069867.jpg,0,0
1790,021733.jpg,1,0
1791,165752.jpg,1,1
1792,124278.jpg,0,1
1793,066336.jpg,0,0
1794,047807.jpg,0,0
1795,114940.jpg,0,0
1796,125315.jpg,0,0
1797,135521.jpg,0,0
1798,182746.jpg,1,0
1799,037071.jpg,0,0
1800,159880.jpg,0,1
1801,001751.jpg,0,0
1802,159697.jpg,0,0
1803,151248.jpg,0,1
1804,085013.jpg,0,0
1805,023116.jpg,0,0
1806,031183.jpg,1,0
1807,170229.jpg,0,1
1808,127054.jpg,1,0
1809,113881.jpg,0,1
1810,133798.jpg,1,1
1811,083476.jpg,0,0
1812,190789.jpg,0,0
1813,108269.jpg,0,0
1814,002857.jpg,0,0
1815,037219.jpg,0,0
1816,018319.jpg,0,0
1817,114045.jpg,1,0
1818,193992.jpg,1,0
1819,071177.jpg,0,0
1820,153895.jpg,0,0
1821,145797.jpg,0,0
1822,098966.jpg,0,0
1823,083104.jpg,0,0
1824,113045.jpg,0,0
1825,151902.jpg,0,0
1826,075749.jpg,0,0
1827,151186.jpg,0,0
1828,119199.jpg,0,1
1829,158430.jpg,0,0
1830,192929.jpg,1,0
1831,160137.jpg,0,0
1832,064774.jpg,0,0
1833,107674.jpg,0,0
1834,026762.jpg,1,1
1835,172889.jpg,0,0
1836,021717.jpg,1,0
1837,199833.jpg,0,1
1838,160191.jpg,0,0
1839,012599.jpg,1,0
1840,044648.jpg,0,0
1841,200115.jpg,1,0
1842,037288.jpg,0,0
1843,142222.jpg,1,1
1844,196614.jpg,0,0
1845,048453.jpg,0,0
1846,123495.jpg,0,0
1847,082730.jpg,0,1
1848,049208.jpg,0,1
1849,108107.jpg,1,0
1850,182328.jpg,1,0
1851,128304.jpg,0,0
1852,108197.jpg,0,0
1853,105854.jpg,0,0
1854,000946.jpg,1,0
1855,175316.jpg,0,0
1856,182281.jpg,0,0
1857,073638.jpg,1,0
1858,153974.jpg,0,0
1859,122080.jpg,0,0
1860,064919.jpg,0,0
1861,055298.jpg,1,0
1862,074405.jpg,0,1
1863,033824.jpg,0,0
1864,147585.jpg,0,0
1865,051409.jpg,0,0
1866,197757.jpg,0,0
1867,178477.jpg,0,0
1868,192744.jpg,0,0
1869,077471.jpg,1,1
1870,201668.jpg,0,0
1871,184319.jpg,0,0
1872,058651.jpg,0,0
1873,037377.jpg,1,0
1874,006687.jpg,1,0
1875,124152.jpg,0,0
1876,058677.jpg,0,0
1877,129221.jpg,0,0
1878,169670.jpg,1,0
1879,136269.jpg,1,0
1880,039652.jpg,0,0
1881,057422.jpg,0,0
1882,201296.jpg,0,0
1883,193920.jpg,1,1
1884,040786.jpg,0,1
1885,050718.jpg,0,0
1886,041424.jpg,0,1
1887,072186.jpg,0,0
1888,069774.jpg,0,0
1889,074693.jpg,0,0
1890,116052.jpg,1,1
1891,153969.jpg,0,0
1892,175189.jpg,0,0
1893,165656.jpg,1,0
1894,098653.jpg,1,0
1895,081991.jpg,0,1
1896,090025.jpg,0,0
1897,191935.jpg,0,0
1898,095923.jpg,1,0
1899,006101.jpg,0,0
1900,094934.jpg,0,0
1901,136059.jpg,0,0
1902,009659.jpg,0,0
1903,161683.jpg,0,0
1904,177161.jpg,1,1
1905,128705.jpg,0,0
1906,101917.jpg,0,0
1907,074722.jpg,0,0
1908,131001.jpg,0,1
1909,149950.jpg,1,0
1910,092026.jpg,0,0
1911,016205.jpg,1,0
1912,154539.jpg,1,1
1913,067153.jpg,0,0
1914,026284.jpg,0,0
1915,096494.jpg,1,0
1916,154612.jpg,0,0
1917,069436.jpg,0,0
1918,172828.jpg,0,0
1919,098103.jpg,0,0
1920,061267.jpg,0,1
1921,110994.jpg,0,0
1922,012010.jpg,0,0
1923,159462.jpg,0,0
1924,065578.jpg,0,0
1925,196278.jpg,0,0
1926,047237.jpg,0,1
1927,053524.jpg,0,0
1928,190353.jpg,0,0
1929,145471.jpg,0,1
1930,151279.jpg,0,0
1931,020015.jpg,0,0
1932,120622.jpg,0,0
1933,090957.jpg,0,1
1934,198792.jpg,0,0
1935,071762.jpg,0,0
1936,181139.jpg,0,0
1937,191018.jpg,0,1
1938,054123.jpg,0,0
1939,160857.jpg,0,0
1940,045801.jpg,0,0
1941,120273.jpg,0,0
1942,019702.jpg,0,0
1943,141747.jpg,1,0
1944,094819.jpg,0,0
1945,107999.jpg,0,0
1946,196655.jpg,0,0
1947,182520.jpg,1,0
1948,004683.jpg,0,0
1949,033894.jpg,1,0
1950,103611.jpg,0,0
1951,078446.jpg,0,0
1952,150674.jpg,0,0
1953,121103.jpg,1,0
1954,114120.jpg,0,1
1955,085879.jpg,1,0
1956,121968.jpg,0,0
1957,000190.jpg,0,0
1958,106222.jpg,0,0
1959,025275.jpg,0,0
1960,141419.jpg,0,0
1961,080771.jpg,0,0
1962,197189.jpg,1,0
1963,083800.jpg,0,0
1964,185840.jpg,0,0
1965,157176.jpg,0,0
1966,093426.jpg,1,0
1967,160285.jpg,0,0
1968,012711.jpg,0,0
1969,141850.jpg,0,0
1970,194790.jpg,0,0
1971,070258.jpg,0,0
1972,079677.jpg,0,1
1973,061168.jpg,0,0
1974,173140.jpg,1,0
1975,134795.jpg,0,1
1976,127686.jpg,0,0
1977,005639.jpg,0,0
1978,064430.jpg,1,1
1979,066867.jpg,1,0
1980,200935.jpg,0,0
1981,087673.jpg,0,0
1982,087099.jpg,0,0
1983,011545.jpg,0,0
1984,124883.jpg,0,0
1985,009273.jpg,0,1
1986,058663.jpg,1,1
1987,036502.jpg,0,0
1988,027158.jpg,0,0
1989,027345.jpg,0,1
1990,001151.jpg,0,0
1991,044677.jpg,0,1
1992,019070.jpg,0,0
1993,188646.jpg,0,0
1994,067147.jpg,0,1
1995,124748.jpg,0,1
1996,088668.jpg,0,0
1997,197320.jpg,1,1
1998,030059.jpg,0,0
1999,105361.jpg,1,0
2000,118407.jpg,0,0
2001,061443.jpg,0,0
2002,176745.jpg,0,1
2003,100038.jpg,0,0
2004,010875.jpg,0,0
2005,000862.jpg,0,0
2006,152116.jpg,0,0
2007,041513.jpg,0,0
2008,113905.jpg,0,0
2009,123981.jpg,0,0
2010,065515.jpg,0,0
2011,119035.jpg,1,0
2012,078383.jpg,0,0
2013,087062.jpg,0,0
2014,097249.jpg,0,1
2015,159242.jpg,0,1
2016,129749.jpg,0,0
2017,069581.jpg,0,0
2018,078999.jpg,0,0
2019,146308.jpg,0,0
2020,037697.jpg,0,0
2021,038623.jpg,0,0
2022,026852.jpg,0,0
2023,150484.jpg,0,0
2024,153872.jpg,0,0
2025,051816.jpg,1,1
2026,118534.jpg,0,0
2027,157213.jpg,1,0
2028,148851.jpg,0,0
2029,142777.jpg,0,0
2030,034330.jpg,0,0
2031,197997.jpg,0,0
2032,120007.jpg,0,0
2033,056855.jpg,0,0
2034,140516.jpg,1,0
2035,111379.jpg,0,0
2036,197549.jpg,0,0
2037,098664.jpg,0,0
2038,105627.jpg,0,1
2039,134646.jpg,0,0
2040,099174.jpg,1,1
2041,192754.jpg,0,0
2042,141098.jpg,0,0
2043,057894.jpg,0,0
2044,014522.jpg,1,0
2045,046427.jpg,0,0
2046,090045.jpg,0,0
2047,117622.jpg,0,1
2048,108566.jpg,0,0
2049,093869.jpg,0,0
2050,102537.jpg,0,0
2051,044340.jpg,1,1
2052,202328.jpg,0,0
2053,183036.jpg,1,1
2054,125828.jpg,0,0
2055,095313.jpg,1,0
2056,089178.jpg,0,0
2057,151776.jpg,0,0
2058,176602.jpg,1,0
2059,190977.jpg,0,0
2060,125712.jpg,0,0
2061,074590.jpg,0,0
2062,008545.jpg,0,0
2063,135523.jpg,0,0
2064,035278.jpg,0,0
2065,100600.jpg,0,0
2066,110755.jpg,0,0
2067,084934.jpg,0,0
